cf,company,lat,lon,cluster
01310130321,TPT S.R.L.S.,45.647973,13.78295,69
01088790322,FIDUCIA S.R.L.,45.647973,13.78295,69
01266890324,POLIDORI VENDING S.R.L.,45.64724,13.779265,69
01319110324,AUREA SERVIZI S.R.L.,46.067459,13.238853,73
01012570329,INCIPIT SRL,45.651318,13.777765,69
00079760328,ALIMAN S.R.L.,45.651318,13.777765,69
01221890328,AURORA HOTEL S.R.L.,45.809602,13.443604,35
01066010313,SACAFFE  S.R.L.,45.798881,13.463928,35
01991660307,GELATERIA AL PANCIOTTO S.R.L.,46.020164,13.162698,5
00234670321,DABET S.R.L.,45.647139,13.783965,69
02150470306,ADRIATEC PROGETTAZIONI S.R.L.,45.944538,13.172347,50
00139620322,POLICLINICO TRIESTINO S.P.A.,45.645623,13.762675,69
01190460327,B. ORO S.R.L.,45.639583,13.784182,69
03749560136,B&G ADVISORS S.R.L. SEMPLIFICATA,45.810831,13.51159,52
01838030938,COSTRUIAMO SRL,45.997032,12.865459,59
00980540322,BNF - SOCIETA  A RESPONSABILITA  LIMITATA,45.649463,13.77233,69
01016630327,OPTIMAX - SOCIETA  A RESPONSABILITA  LIMITATA,45.649673,13.772175,69
01041330323,MG COLORS S.R.L.,45.630597,13.78722,69
01366430302,S.A.C.A.T. S.R.L. SOCIETA  ASSISTENZA COMMERCIO APPARECCHI TRATTENIMENTO,45.675812,13.387709,4
00647360304,ASSCO BROKER S.R.L.,46.169494,12.704362,72
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,45.962017,12.65544,61
01094940317,VISTA PIU  S.R.L.,45.962656,12.655137,61
01651600932,LA NUOVA PANETTERIA S.R.L.,45.962183,12.6552,61
01831130933,IMMOBILIARE BARBARO SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.963345,12.65505,61
02128160302,EUROTEL S.P.A.,45.675561,13.386684,4
02881610303,ALBAGEA S.R.L.,45.675695,13.387978,4
80023600325,G.IM.M. - SAN GIACOMO - S.A R.L. - GESTIONI IMMOBILIARI E MOBILIARI,45.675497,13.387387,4
00530470319,G. & A. S.R.L.,45.675737,13.38793,4
00963780325,CORONA S.R.L.,45.68991,13.77644,69
01190460327,B. ORO S.R.L.,45.650255,13.777994,69
01135950317,FAST EAT ITALY SRL,45.941848,12.554658,61
00492730270,S.I.L.V.A. SOCIETA  INCREMENTO LAVORI VALLIVI E AGRARI - SOCIETA  AGRICOLA A RESPONSABILITA  LIMITATA,46.142418,13.03632,71
00933570327,INFORDATA SISTEMI S.R.L.,45.749693,13.65585,52
03819180286,AI DUE LEONI SOCIETA  AGRICOLA S.R.L.,45.764596,13.371,26
02921270308,VJO - SA S.R.L. SEMPLIFICATA UNIPERSONALE,45.72554,13.401196,0
11598080155,SERVEL - MERA S.R.L.,45.803508,13.080766,0
01548650306,F.LLI VARUTTI SRL,46.165086,12.706567,72
00598010304,COPETTI GEMONA SRL,46.584885,12.778166,0
02842320307,PERESAN WELDING SOLUTIONS S.R.L.,45.989419,12.934809,50
00624650933,COBETON S.R.L.,46.164722,12.831288,0
01003760327,HERVAT S.R.L.,45.616536,13.833102,20
02582960304,MT IMPORTS S.R.L.,46.448949,13.463633,0
00450840301,CARNIA BETON SRL,46.409146,12.919807,0
01523580304,GESTECO S.P.A.,46.096781,13.134248,71
02933020303,ZIP-LINE SAURIS ZAHRE SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.465652,12.709832,0
00536230303,CARNIAGRICOLA SOCIETA  AGRICOLA A RESPONSABILITA  LIMITATA,46.467482,12.703772,0
02778200309,FAMIGLIA FILAFERRO SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,46.491776,12.862153,0
01648160305,AGOSTINIS VETRO SRL,46.520329,12.798519,0
01828420933,ECOFRIULI S.R.L.,46.036914,12.497398,46
00624650933,COBETON S.R.L.,46.036914,12.497398,46
01248250324,MAR.COS. S.R.L.,45.750543,13.672129,52
00047600325,IMPRESA TRASPORTI FUNEBRI - SOCIETA  A RESPONSABILITA  LIMITATA - I.T.F.  S.R.L.,45.750799,13.671297,52
00250070323,STABILIMENTO TRIESTINO DI SORVEGLIANZA E CHIUSURA - SOCIETA  A RESPONSABILITA  LIMITATA,45.918152,13.618158,75
01260400328,GP GENERAL PARTS S.R.L.,45.699203,13.823146,69
00861340321,MEDITRANS S.R.L.,45.602723,13.854955,19
01123110320,INTERMARINE MANUTENZIONI S.R.L.,45.609179,13.846129,19
01152010326,STURMAN S.R.L.,45.613675,13.8594,19
00727970329,PAROVEL GROUP S.R.L.,45.614407,13.858711,19
01335480321,IL NUOVO VERDE GIARDINAGGIO SRLS,45.619672,13.868235,19
00404100307,CASTELLO DI SPESSA SOCIETA  AGRICOLA A R.L. IN SIGLA C.D.S.SOCIETA  AGRICOLA A R.L.,45.681774,13.386399,4
00516910320,IMPRESA COSTRUZIONI MARI & MAZZAROLI - S.P.A.,45.681825,13.803979,69
00255690935,S.A.I.S. - SOCIETA  AGRICOLA ITTICA SELVUZZA - S.R.L.,45.957481,12.99164,50
02708970302,CANTINA AL RONC MARINA  S.R.L.,46.075258,13.514502,0
01186970933,FERRONATO S.R.L.,45.976558,12.615578,61
01872490303,SANDRIGO INGROSS S.R.L.,45.736787,13.342842,0
00423540236,SOCIETA  AGRICOLA BOSCO BANDO SABBA  S.R.L.,45.802217,13.188164,48
02613120308,GREENWAY SOCIETA  AGRICOLA A R.L.,45.943752,13.053545,50
02342640303,TERRANOVA S.R.L.,45.944829,13.172422,50
01523580304,GESTECO S.P.A.,45.944829,13.172422,50
02915740308,RISTORANTE DA NETTUNO S.R.L.,45.768169,13.36872,26
01271150326,MPQ S.R.L.,45.736734,13.749002,0
02592580308,SOCIETA  AGRICOLA FRANCAMELA - S.R.L.,45.678356,13.393491,4
02522090303,ESCO MONTAGNA F.V.G. S.R.L.,46.423395,12.932963,0
02939500308,MIMI  SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.988842,13.376344,65
02856080300,MODULARIS SRLS,45.997001,13.435886,70
02373170261,INERTI AVIANESE S.R.L.,45.984305,12.927291,50
03493000966,BERTOLO S.R.L.,45.984305,12.927291,50
00158530303,CAFC S.P.A.,45.929489,12.944641,37
00288420938,I MAGREDI S.R.L.,46.031495,13.479288,0
02046780306,PALA ISOLAMENTI DI PALA STEFANO E C. SRL,46.076544,13.183854,71
00435690300,DEPURA S.R.L.,45.979008,13.396816,65
00573990934,MINERARIA SACILESE S.P.A.,45.968126,12.448013,57
02955870304,DIMONT SRL,46.457581,13.034789,0
02280080306,LA SUINICOLA SANDANIELESE S.R.L. - SOCIETA  AGRICOLA,46.187667,12.960979,0
01142080322,GRAVITA  ZERO SOCIETA  SPORTIVA DILETTANTISTICA A RESPONSABILITA  LIMITATA,45.775393,13.602621,52
02522090303,ESCO MONTAGNA F.V.G. S.R.L.,46.520231,12.806981,0
01047640303,COLLINI SCAVI E CALCESTRUZZI S.R.L.,46.25822,13.078799,67
02166470308,IACONCIG S.R.L.,46.120293,13.521258,0
00573990934,MINERARIA SACILESE S.P.A.,45.977431,12.465215,57
00986750321,LACOM S.R.L.,45.701596,13.734595,69
01173400316,LEITEN NEWCO S.R.L.,45.679968,13.762627,69
01272870328,EST IMMOBILIARE S.R.L.,45.69477,13.779494,69
00986750321,LACOM S.R.L.,45.69477,13.779494,69
00932720329,RETE - SOCIETA  A RESPONSABILITA  LIMITATA UNIPERSONALE,45.70404,13.732899,69
01559330939,B.S.A. SERVIZI AMBIENTALI - S.R.L.,45.789411,13.014401,60
02168490304,SEFAR S.R.L.,46.520231,12.806981,0
00606070308,ERMETICSERRAMENTI S.R.L.,46.258809,13.323631,0
00977240324,TRIESTE TRASPORTI S.P.A.,45.736734,13.749002,0
01313690321,CHARON S.R.L.,45.605212,13.837123,20
00930530324,ACEGASAPSAMGA S.P.A.,45.602723,13.854955,19
00740610324,SERVIS D.O.O. - S.R.L.,45.601806,13.853949,19
01005000326,POLITEC SRL,45.602501,13.851084,19
01154840324,ELETTROMATICA - SOCIETA  A RESPONSABILITA  LIMITATA,45.602148,13.85152,19
00790570329,KIRMED - FORNITURE OSPEDALIERE - SOCIETA  A RESPONSABILITA  LIMI- TATA,45.602148,13.85152,19
00727970329,PAROVEL GROUP S.R.L.,45.602723,13.854955,19
02984120309,LINEAFLEX S.R.L.,45.61339,13.825569,20
00859610321,BLED S.R.L.,45.773255,13.604164,52
02154130302,DA.IR. S.R.L.,46.076519,13.305267,73
00238540322,ALISPED - S. A R.L.,45.700755,13.825948,69
00168590321,BEVAGNA - S.R.L.,45.697807,13.829194,69
00860750322,LIPA - SOCIETA  A RESPONSABILITA  LIMITATA,45.697793,13.829141,69
01254320326,FERNETTI S.R.L.,45.698594,13.831314,69
01117310316,RICICLO SYSTEM SOCIETA  A RESPONSABILITA  LIMITATA,45.722058,13.792889,69
01305030320,LINEA BAR S.R.L.,45.706408,13.820659,69
00047110325,SAMER & CO. SHIPPING S.P.A.,45.722058,13.792889,69
01220740326,CO.GE.I COSTRUZIONI GENERALI ITALIANE - SOCIETA   A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.616536,13.833102,20
00669780306,PERESSIN SRL,45.877865,13.398443,49
01123290312,ISONTINA AMBIENTE S.R.L.,45.93141,13.496864,70
01123290312,ISONTINA AMBIENTE S.R.L.,45.93141,13.496864,70
01019830312,ZUANI S.R.L.,45.965398,13.555172,70
00448660308,SIDERZILLI S.R.L.,45.931715,12.95665,50
00575580303,AGRITURISTICA LIGNANO S.R.L.,46.623296,12.709548,0
00250570306,ISOLA DI MORGO S.R.L.,45.686584,13.439409,4
01866410309,RT CAVE S.R.L.,46.529479,13.019768,0
01720350303,CENTRO PIETRA S.R.L.,46.118209,13.406647,74
00867850323,G & V MEDIA BUSINESS S.R.L.,45.609138,13.833192,20
00519500326,DUECI PONTEGGI S.R.L.,45.609462,13.836327,20
02826390300,CLUB TAMAI S.R.L.S.,46.510262,12.989622,0
02655060305,MARMI BERTACCO SRL,46.529479,13.019768,0
10675340151,LA MUZZANELLA S.R.L. - SOCIETA  AGRICOLA,45.76318,13.163489,0
00826900326,ALIMAN S.R.L.,45.85660099999998,13.443560999999992,34
00284810173,SMS GROUP S.P.A.,45.856601,13.443561,34
02748810302,TRINUM CAFE  S.R.L.,45.856601,13.443561,34
01256370329,MG SRL,45.605466,13.835356,20
00958230328,B.V. & FIGLI S.R.L.,45.610429,13.848496,19
02294840307,CHIURLO TEC S.R.L.,45.605212,13.837123,20
01070220312,IRISACQUA S.R.L.,45.956568,13.475459,70
01092420312,SCAVI SERGIO SGUBIN S.R.L.,45.960315,13.469472,70
01070220312,IRISACQUA S.R.L.,45.793585,13.501281,52
00158530303,CAFC S.P.A.,46.237466,13.121054,65
01539460301,FANTONI S.P.A.,45.902704,13.572046,22
03163830262,GRANULATI CALCAREI REDIPUGLIA S.R.L.,45.867377,13.48049,65
02687400305,IN MENSA S.R.L.,46.510262,12.989622,0
01012900310,V.T.E. - VILLAGGIO TURISTICO EUROPA S.P.A.,46.510262,12.989622,0
01090520329,AUTRONICA - SOCIETA  A RESPONSABILITA  LIMITATA,45.582914,13.797175,20
01258550324,SAP TECNICA S.R.L.,45.603154,13.766797,43
02266180302,ALPI ENERGIA SRL,46.465475,13.55346,0
02981530302,STELIUSNH SRL,45.988842,13.376344,65
01028800322,ZETA RESEARCH S.R.L.,45.65212,13.83993,63
01221680323,MAKING ART SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.66066,13.83566,63
01484630304,LA CEREALTECNICA MESTRONI S.R.L.,45.957481,12.99164,50
00151850302,AGROCHIMICA CODROIPESE S.R.L.,45.850352,13.183165,48
01218730305,B. E P. ALTO LUMIEI S.R.L.,46.467482,12.703772,0
01583650930,RAMINELLI S.R.L.,45.989419,12.934809,50
02329180307,T.I.R. ITALIA S.R.L.,45.993621,12.939659,50
00162520308,M.E.P. - MACCHINE ELETTRONICHE PIEGATRICI - S.P.A.,45.989419,12.934809,50
00575580303,AGRITURISTICA LIGNANO S.R.L.,46.585384,12.727583,0
02687400305,IN MENSA S.R.L.,46.580339,12.756674,0
02617650300,I.C. ENERGY SRL,46.603854,12.783856,0
02707900300,ERREGI SRL,46.520231,12.806981,0
01847860309,SOLARI DI UDINE SPA,46.520231,12.806981,0
01135470316,DUE DEL MONTE QUARIN S.R.L. - SOCIETA  AGRICOLA,45.960315,13.469472,70
02908920305,CECON SRLS - SOCIETA  A RESPONSABILITA  LIMITATA  SEMPLIFICATA,46.446746,13.314638,0
00117120329,SOCIETA  AGRICOLA GENAGRICOLA - GENERALI AGRICOLTURA - SOCIETA  PER AZIONI POTRA  ESSERE USATA LA DENOMINAZIONE ABBREVIATA GENAGRICOLA S.P.A.,46.020824,13.412968,74
01409960307,SCARSINI CALCESTRUZZI S.R.L.,46.388461,12.991242,13
00110310224,ENRICO RAVANELLI S.R.L.,46.344618,13.171702,0
02874260306,DOK ITALIAN FINE FOOD S.R.L.,46.112225,13.477356,0
00110310224,ENRICO RAVANELLI S.R.L.,46.372823,13.092285,0
00051190312,COMPAGNIA PORTUALE S.R.L.,45.800622,13.545574,52
00756440327,MEGA S.R.L.,45.800622,13.545574,52
02859570307,ITALY TRAVEL TOUR S.R.L.,46.512177,12.675663,0
01654890308,S.E.A.C.  S.R.L.,46.512177,12.675663,0
02796350300,ADRIA AGRICOLA S.R.L. SOCIETA  AGRICOLA,45.821617,13.333381,34
00091110932,AZIENDA AGRICOLA ITTICA RIO SELVA S.R.L. - SOCIETA  AGRICOLA,45.886933,12.988113,0
02665840308,IDROELETTRICA R. SLIZZA S.R.L.,46.465475,13.55346,0
00587500307,SOCIETA  AGRICOLA VALLE CHIARA S.R.L.,45.681774,13.386399,4
01176930327,SOCIETA  ITALIANA COMMERCIO ALIMENTARI TRIESTE S.R.L.,45.70828,13.732102,69
02167650304,GOVER S.R.L.,45.707296,13.733298,69
01098030321,EDILCANZIAN S.R.L.,45.616536,13.833102,20
02835180304,DIAMOND S.R.L.,45.6968,13.1526,10
01667250300,LE VIGNE DI ZAMO  S.R.L. -  SOCIETA  AGRICOLA,46.057393,13.394197,74
02747490304,IDROELETTRICA COMPASSI SRL,46.449209,13.327166,0
02840430306,LE TRE ROSE SOCIETA  AGRICOLA A R.L.,46.52509,12.924046,0
00978360303,AGOSTINIS LUIGI S.R.L.,46.144364,13.232237,65
00930530324,ACEGASAPSAMGA S.P.A.,45.775393,13.602621,52
01123780312,ELILA  S.R.L.,45.681562,13.408933,4
00428960223,ALLEVAMENTI ITTICI SELENE S.R.L. - SOCIETA  AGRICOLA,45.844181,13.363516,49
01899740300,AM RE - CONSULTING S.R.L.,45.858773,13.318738,34
01390770939,GHIAIE SANTA FOSCA S.R.L.,45.985841,12.703551,61
00226690303,IDROELETTRICA DELLA CISTERNA S.R.L.,46.096853,13.018757,71
01153280316,MG SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.978072,13.597473,75
01523580304,GESTECO S.P.A.,45.944829,13.172422,50
09517140159,I.S.P. S.R.L.,45.7708,13.630654,52
00782640320,BAREDIL - SOC. A R.L.,45.775393,13.602621,52
02244090300,ALPE SERVICE  S.R.L.,46.506401,13.607309,0
01230040329,EUROSSOLUTIONS S.R.L.,45.736734,13.749002,0
01205450321,CENTRO REVISIONI S.R.L.,45.736734,13.749002,0
00012670303,IL CASTELLO  S.P.A.,46.195381,13.052112,67
00071840938,ROS GIACOMO & FIGLI S.R.L.,45.975192,12.446683,57
01139090318,MEDIGENIA SRL,45.915837,13.607938,75
01696660933,OXIDE SRL,46.036914,12.497398,46
01884170935,EMI S.R.L.S.,46.015673,12.584874,57
01329320301,IDROELETTRICA DEL PRAMOLLO S.R.L.,46.506451,13.306246,0
01801190933,FLYVE SRL,46.187284,12.808959,0
00486360308,GRUPPO VINICOLO FANTINEL S.P.A. - G.V.F. S.P.A.,46.031495,13.479288,0
00977240324,TRIESTE TRASPORTI S.P.A.,45.662302,13.783542,69
01732620305,LEGNOLANDIA S.R.L.,46.416869,12.920924,0
00459190310,K MARMI S.R.L.,45.719401,13.801928,69
01120360324,SISTEMI CALORE S.R.L.,45.610662,13.829465,20
01301950323,SENSOR HEALTH S.R.L.,45.658181,13.827894,63
02889420309,TORRE ENERGIA S.R.L.,46.261358,13.256357,0
02582440281,SOCIETA  AGRICOLA ZARATTINI STEFANO S.R.L.,45.944791,12.881491,59
01275010930,MOZZON DANIELE S.R.L.,45.988215,12.780606,0
01193280318,ART GLAMOUR S.R.L.,45.664551,13.10979,12
02297320307,CLAUDIA  S.R.L.,45.692939,13.150603,10
00065590937,SOCIETA  IMPRESE LIGNANO - S.I.L. S.P.A.,45.662049,13.108191,12
00065590937,SOCIETA  IMPRESE LIGNANO - S.I.L. S.P.A.,45.660985,13.106447,12
00065590937,SOCIETA  IMPRESE LIGNANO - S.I.L. S.P.A.,45.649909,13.099627,12
00065590937,SOCIETA  IMPRESE LIGNANO - S.I.L. S.P.A.,45.660936,13.105401,12
00065590937,SOCIETA  IMPRESE LIGNANO - S.I.L. S.P.A.,45.657967,13.104178,12
00065590937,SOCIETA  IMPRESE LIGNANO - S.I.L. S.P.A.,45.655299,13.104085,12
00065590937,SOCIETA  IMPRESE LIGNANO - S.I.L. S.P.A.,45.655464,13.102975,12
02849800301,MA.RO. SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.691702,13.149717,10
01824850307,MEOTTO GIUSEPPE S.R.L.,45.681496,13.133196,12
00485970305,SOCIETA  IMMOBILIARE LIGNANO BAGNI-SILBA S.R.L.,45.679875,13.129518,12
00886610328,NOKASPED SRL,45.650933,13.772496,69
01328740327,PAMIRI S.R.L.,45.63987,13.75159,69
01033440320,ADRIAFER S.R.L.,45.637964,13.755345,69
01005010325,LOGISTICA PORTUALE S.R.L.,45.630597,13.78722,69
01245130321,MEZZALUNA RESTAURANT - SOCIETA  A RESPONSABILITA  LIMITATA,45.784198,13.656738,52
01267550935,FABBRICA PESCA E SPORT S.R.L. O PIU  BREVEMENTE FAPS S.R.L.,45.924809,12.709537,61
00536230303,CARNIAGRICOLA SOCIETA  AGRICOLA A RESPONSABILITA  LIMITATA,46.520231,12.806981,0
02534320300,B.P.L. S.R.L.,45.988842,13.376344,65
02877930301,AZ ARREDI S.R.L.,45.957204,12.657038,61
00050150325,STIM - STRUTTURE E IMPIANTI S.R.L.,45.605212,13.837123,20
00992660308,SARTORI S.P.A.,45.602723,13.854955,19
01125570323,TRIESTE TERMINAL PASSEGGERI - S.P.A.,45.650933,13.772496,69
01223470327,REVOLUTION S.R.L.,45.60713,13.76707,43
02607290307,100UNO SRL,45.648564,13.75574,69
01322680321,POZZECCO S.R.L.,45.649137,13.755965,69
00047110325,SAMER & CO. SHIPPING S.P.A.,45.654072,13.769379,69
01125570323,TRIESTE TERMINAL PASSEGGERI - S.P.A.,45.654158,13.769411,69
01298380328,DRAW S.R.L.,45.648526,13.760167,69
00815190491,T.O. DELTA S.P.A.,45.650933,13.772496,69
00974630329,ADRIA DISTRIPARK S.R.L.,45.650933,13.772496,69
01381620937,MACCHINE TESSILI S.R.L.,46.165086,12.706567,72
01729520302,ACIRENT S.R.L.,45.654402,13.768224,69
01159270329,PORTO DI TRIESTE SERVIZI S.R.L.,45.629341,13.75926,69
00047110325,SAMER & CO. SHIPPING S.P.A.,45.654158,13.769411,69
01821940937,LYM S.R.L.,45.973541,12.572953,61
00919150326,LEO SFERCH S.R.L.,45.641126,13.74955,69
00509600318,MULTIPROJECT S.R.L.,45.641126,13.74955,69
01230210328,GRUPPO SERVIZI TRIESTE - SOCIETA  A RESPONSABILITA  LIMITATA,45.640278,13.745556,69
01023640327,TRIESTE INTERMODAL MARITIME TERMINAL - SOCIETA  A RESPONSABILITA  LIMITATA IN FORMA ABBREVIATA T.I.M.T. - SOCIETA  A RESPONSABILITA  LIMITATA,45.641126,13.74955,69
02216880308,ERGOPLAST S.R.L.,46.062753,13.233692,73
01224080323,CAF & SERVIZI FRIULI VENEZIA GIULIA S.R.L.,46.170005,12.705284,72
01480150307,SUPERMERCATO AC S.R.L.,45.966069,12.770804,25
02629560307,ISES S.R.L.,46.201026,13.265992,66
01098690322,ELIMOS S.R.L.,45.65891,13.838587,63
00221220320,SECURITY CONTROL - CONTROLLI DI SICUREZZA - S.R.L.,45.65891,13.838587,63
01068040326,INTERFASE S.R.L.,45.657255,13.828703,63
00055180327,ILLYCAFFE  S.P.A.,45.657255,13.828703,63
01329990327,VHS TRASPORTI E LOGISTICA SRL,45.64096,13.747136,69
01105170326,TRASPORTI SERVIZI LOGISTICA S.R.L. IN FORMA ABBREVIATA T.S.L. S.R.L.,45.641979,13.768011,69
01033440320,ADRIAFER S.R.L.,45.642136,13.756894,69
02014520304,SINTEK  S.R.L.,46.064885,13.233596,73
01248710327,CAOS DIVERS - SOCIETA  A RESPONSABILITA  LIMITATA,45.7708,13.630654,52
00994870301,SAN CARLO TURISTICA S.R.L.,45.689073,13.141953,10
02507210306,EUREKA GROUP S.R.L.,45.689692,13.140905,10
00397130584,FINCANTIERI S.P.A.,45.638868,13.761722,69
00397130584,FINCANTIERI S.P.A.,45.638868,13.761722,69
01251390322,FINCANTIERI OIL & GAS S.P.A.,45.638868,13.761722,69
02344340993,VARD ELECTRO ITALY S.R.L.,45.638868,13.761722,69
00308830314,CESARE GREGORI DI ALESSANDRO E FLAVIO GREGORI S.R.L.,45.809173,13.534747,52
01777850932,SUNRISE SRL,45.649937,13.770434,69
01202560320,MANDRACCHIO S.R.L.,45.650368,13.768366,69
01175620325,IMMOBILIARE 13  S.R.L.,45.651354,13.775008,69
02577260306,CERTIFICAZIONE VINI E PRODOTTI ITALIANI DI QUALITA  S.R.L.,45.999963,13.438197,70
00051190312,COMPAGNIA PORTUALE S.R.L.,45.656966,13.777257,69
01620040939,KING SRL,45.960703,12.661154,61
02110450307,MILCO S.R.L.,46.173858,13.187,5
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.173305,13.187465,5
01281960326,NORMAD S.R.L.,45.656471,13.776369,69
02367870306,ARTENI SPA,46.094979,13.428241,74
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.094207,13.428426,74
01246180325,DUELLE S.R.L.S.,45.647736,13.768459,69
00252240304,DATAFRIULI S.R.L.,45.649324,13.773462,69
01058530328,CONFARTIGIANATO SERVIZI FRIULI VENEZIA GIULIA S.R.L.,46.530384,13.116494,0
01574650303,PROSCIUTTERIE SRL,46.064634,13.244937,73
01298840933,MARGHERITA SRL,46.110751,12.902039,30
01379220930,PASHA GROUP S.R.L.,45.946743,12.759075,32
01290710324,NUOVE TECNICHE ALIMENTARI S.R.L.,45.650133,13.776761,69
01001030327,ANNA IMMOBILIARE - SOCIETA  A RESPONSABILITA  LIMITATA,45.649724,13.776674,69
00808740328,PERTOT S.R.L. ECOLOGIA/SERVIZI,45.649769,13.777664,69
01835330307,LLOYD ASSICURA S.R.L.,45.678821,13.387293,4
01000380327,TRIESTE MARINE TERMINAL S.P.A.,45.656966,13.777257,69
01808450934,IMHO S.R.L.,46.166199,13.138983,65
02120350307,CENTRO SERVIZI U.I.L.UDINE S.R.L,46.161013,13.012184,71
00625600325,GALLERY S.R.L.,45.648453,13.767165,69
01793370931,GREEN GOLD ENERGY S.R.L.,45.942417,13.625429,75
01089830317,GI.EFFE. CENTRI S.R.L.,45.810111,13.531006,52
02545470300,MONELI  SRL,46.063425,13.236005,73
02413380300,TRASMISSIONE S.R.L.,46.405678,13.013317,13
01143110938,DAL FORNER SRL,45.924221,12.841758,59
02756410300,COBE S.R.L.,45.944126,13.619612,75
03001020308,BE-TA SRLS,45.903226,13.312209,49
01028800322,ZETA RESEARCH S.R.L.,45.655467,13.786604,69
01022790313,SIRIO IMMOBILIARE GORIZIA S.R.L.,45.655164,13.774927,69
02302900309,PURA VIDA CAFE  S.R.L.,45.9631,12.979648,50
02899620302,AMBRA S.R.L.,46.094645,13.430115,74
02481580302,ONORANZE FUNEBRI FABELLO - S.R.L.,45.963182,12.979883,50
02868340304,SMP SRL,45.889623,13.439466,65
03019800303,OSTERIA DA BUIE S.R.L.S.,45.948199,13.012147,50
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,45.639865,13.789818,69
02755810302,MAGIA 2 SRL,46.093417,13.431666,74
01412470302,IETRI SRL,45.832379,13.211204,48
02852390307,4DODO S.R.L.,45.832404,13.211121,48
00844080325,SERVIZI ASSISTENZA LAVORO - S.R.L.,45.832534,13.211221,48
02271170306,CIDITRE S.R.L.,46.112231,13.153063,71
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,46.015655,13.107311,5
01578020933,SERVIZIO GLOBALE S.R.L.,46.069545,12.588139,57
00965560329,T. & B. E ASSOCIATI - S.R.L.,45.651609,13.771621,69
01203130321,FTW - SOCIETA  A RESPONSABILITA  LIMITATA,45.651518,13.772158,69
00889770327,SYNLAB FVG S.R.L.,45.651732,13.772843,69
01817470931,GIOMA SRL,45.915038,12.856333,59
01428330938,DELLA LIBERA S.R.L.,45.953691,12.501833,57
02137120305,IMPRESA VERDE FRIULI VENEZIA GIULIA S.R.L.- ZELENA DRUZBA FURLANIJA JULIJSKA KRAJINA D.O.O.,46.50633,13.303351,0
01847190939,VM EMPIRE SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.954017,12.503049,57
02745600300,GIOMA SRL,45.915029,12.855803,59
01748190939,PAVAN A S.R.L.,45.953741,12.502431,57
01748190939,PAVAN A S.R.L.,45.953653,12.502493,57
01224080323,CAF & SERVIZI FRIULI VENEZIA GIULIA S.R.L.,45.823332,13.27452,34
00779470327,ABACO VIAGGI SRL,45.915305,12.855702,59
01744630938,PAVAN S. SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.953766,12.502003,57
01176050936,C.T.F. CENTRO VISTA S.R.L.,45.953939,12.502166,57
00256010935,ASCOM SERVIZI S.R.L. - C.A.F.,45.91535,12.85603,59
01084910312,ISTITUTO ACUSTICO PONTONI S.R.L.,45.953595,12.501042,57
01369030935,CREDIT AGRICOLE FRIULADRIA - SOCIETA  PER AZIONI,45.954452,12.502984,57
01881460933,TECHNOPOINT SOCIETA  A RESPONSABILITA  LIMITATA SEMPLIFICATA,45.954183,12.502504,57
01586440933,UNIASSICURA S.R.L.,45.954312,12.502995,57
01051150322,ESATTO SPA,45.645855,13.776449,69
01738070935,CENTRO CASA ARREDAMENTI S.R.L.,45.645591,13.775765,69
04493450268,TKKC S.R.L.,45.666326,13.108636,12
01835790302,PROFUMERIA ELISIR  S.R.L.,45.667042,13.10801,12
02605910302,GEST. ALB. SRL,45.666982,13.108693,12
02517780306,ARABESCHI S.R.L.,45.666349,13.108484,12
02785550308,F.E. S.R.L.S.,46.019067,13.157478,5
00404560310,ADRIACONSULT - S.R.L.,45.649418,13.780232,69
00311860308,PORZIO S.R.L.,45.650933,13.772496,69
00079760328,ASSICURAZIONI GENERALI SOCIETA  PER AZIONI,45.650933,13.772496,69
01207150325,ENTUSIASMO - SOCIETA  A RESPONSABILITA  LIMITATA,45.650078,13.767762,69
01005950322,MC EYE GROUP S.R.L.,45.64988,13.769535,69
01301840326,ELLEA FUSION - SOCIETA  A RESPONSABILITA  LIMITATA,45.650192,13.769345,69
